start_utc,peak_utc,end_utc,duration_s,sxr_peak_counts,snr_sxr,hxr_detected,hxr_peak_counts,snr_hxr,source,sxr_peak_flux_wm2,goes_class,goes_class_num
2026-06-02 10:47:00+00:00,2026-06-02 10:47:15+00:00,2026-06-02 10:47:21+00:00,21.0,,,True,194.0,194.0,HXR_only,,?,0
2026-06-02 10:59:52+00:00,2026-06-02 11:02:50+00:00,2026-06-02 11:03:18+00:00,206.0,,,True,203.0,203.0,HXR_only,,?,0
2026-06-02 11:31:07+00:00,2026-06-02 11:31:37+00:00,2026-06-02 11:31:53+00:00,46.0,,,True,266.0,266.0,HXR_only,,?,0
2026-06-02 11:51:51+00:00,2026-06-02 11:51:58+00:00,2026-06-02 11:52:50+00:00,59.0,,,True,267.0,267.0,HXR_only,,?,0
2026-06-02 11:55:18+00:00,2026-06-02 11:56:03+00:00,2026-06-02 11:56:48+00:00,90.0,,,True,248.0,248.0,HXR_only,,?,0
2026-06-02 11:59:30+00:00,2026-06-02 11:59:30+00:00,2026-06-02 11:59:52+00:00,22.0,,,True,213.0,213.0,HXR_only,,?,0
2026-06-02 12:30:31+00:00,2026-06-02 12:32:55+00:00,2026-06-02 12:33:40+00:00,189.0,,,True,260.0,260.0,HXR_only,,?,0
2026-06-02 12:41:46+00:00,2026-06-02 12:42:37+00:00,2026-06-02 12:42:37+00:00,51.0,,,True,275.0,275.0,HXR_only,,?,0
2026-06-02 12:44:29+00:00,2026-06-02 12:45:37+00:00,2026-06-02 12:46:07+00:00,98.0,,,True,233.0,233.0,HXR_only,,?,0
2026-06-02 12:50:59+00:00,2026-06-02 12:51:13+00:00,2026-06-02 12:51:29+00:00,30.0,,,True,198.0,198.0,HXR_only,,?,0
2026-06-02 13:09:55+00:00,2026-06-02 13:11:49+00:00,2026-06-02 13:12:44+00:00,169.0,,,True,252.0,252.0,HXR_only,,?,0
